Country,Country Code,Indicator,Indicator Code,Year,Value
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,-0.791992529
Cambodia,KHM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,30.29550217
Cambodia,KHM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,23.72036039
Cameroon,CMR,"Population, total",SP.POP.TOTL,2000,14912631
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.832417794
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,708.5657316
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2000,10566579295
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,53.338
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,1.22719013
Cameroon,CMR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,9.841394395
Cameroon,CMR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,23.94489046
Canada,CAN,"Population, total",SP.POP.TOTL,2000,30685730
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.13853919
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,24271.00206
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2000,7.44773E+11
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.16682927
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.719439957
Canada,CAN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,8.965365437
Canada,CAN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,8.524179847
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,2000,3956229
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.690510921
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,6477.264821
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2000,25625542926
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.39767583
Caribbean small states,CSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.308815608
Caribbean small states,CSS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
Caribbean small states,CSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2000,39674
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2000,
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.378
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Cayman Islands,CYM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
Cayman Islands,CYM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Central African Republic,CAF,"Population, total",SP.POP.TOTL,2000,3833416
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-2.48943244
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,239.1541337
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2000,916777282.7
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,46.609
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.203400916
Central African Republic,CAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
Central African Republic,CAF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,2000,108447824
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.946170507
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3880.426959
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2000,4.20824E+11
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.71972472
Central Europe and the Baltics,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,8.911744187
Central Europe and the Baltics,CEB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,13.86255537
Central Europe and the Baltics,CEB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,11.9392772
Chad,TCD,"Population, total",SP.POP.TOTL,2000,8512093
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-0.879681024
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,163.1216637
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2000,1388506772
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,47.937
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.822600881
Chad,TCD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,-8.606796148
Chad,TCD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,6.791745672
Channel Islands,CHI,"Population, total",SP.POP.TOTL,2000,148110
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,43479.19408
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2000,6439703435
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.8
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Channel Islands,CHI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
Channel Islands,CHI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Chile,CHL,"Population, total",SP.POP.TOTL,2000,15503635
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.971621488
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,5052.992458
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2000,78339750721
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.128
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.843272957
Chile,CHL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,6.071711587
Chile,CHL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,10.56938753
China,CHN,"Population, total",SP.POP.TOTL,2000,1262645000
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,8.573573289
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,969.1995137
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2000,1.22375E+12
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.288
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,0.347811227
China,CHN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
China,CHN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Colombia,COL,"Population, total",SP.POP.TOTL,2000,39089934
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,2.924861482
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2555.00751
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2000,99875074951
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.905
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,9.225348186
Colombia,COL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,6.146448189
Colombia,COL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,5.950423837
Comoros,COM,"Population, total",SP.POP.TOTL,2000,536080
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-1.007018871
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,633.3090328
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2000,339504306.3
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,58.941
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Comoros,COM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,-1.006837893
Comoros,COM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,-1.006837451
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2000,50507442
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-6.910927317
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,377.9254215
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2000,19088046306
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.887
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,513.9068437
"Congo, Dem. Rep.",COD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,-3.626106619
"Congo, Dem. Rep.",COD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,13.28998666
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2000,3151345
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,7.575980395
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1024.301591
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2000,3227927698
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,55.371
"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,-0.881991517
"Congo, Rep.",COG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,-1.210697657
"Congo, Rep.",COG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,4.459401364
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2000,3937739
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.802072107
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3812.753862
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2000,15013629579
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.317
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,10.96154966
Costa Rica,CRI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,2.240458568
Costa Rica,CRI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,-3.897297247
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,2000,17699004
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-0.265789462
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,936.6365413
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2000,16577533892
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.393
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.530775167
Cote d'Ivoire,CIV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,-7.000359205
Cote d'Ivoire,CIV,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,-1.710760303
Croatia,HRV,"Population, total",SP.POP.TOTL,2000,4468302
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,2.947659134
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4953.57515
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2000,22134069750
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.80780488
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,4.611315547
Croatia,HRV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,13.9375275
Croatia,HRV,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,7.118927973
Cuba,CUB,"Population, total",SP.POP.TOTL,2000,11109109
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.914760174
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2751.381771
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2000,30565400000
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,75.922
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Cuba,CUB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,14.07412327
Cuba,CUB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,-0.221436784
Curacao,CUW,"Population, total",SP.POP.TOTL,2000,133860
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,15841.26124
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2000,2120511229
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.283
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Curacao,CUW,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
Curacao,CUW,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Cyprus,CYP,"Population, total",SP.POP.TOTL,2000,947667
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.965304455
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,14388.35254
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2000,9985847314
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.9
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,4.141657647
Cyprus,CYP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,8.770768817
Cyprus,CYP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,9.370464798
Czechia,CZE,"Population, total",SP.POP.TOTL,2000,10255063
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.01066962
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,6062.921528
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2000,62175642238
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.96829268
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.775388292
Czechia,CZE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,14.77835249
Czechia,CZE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,14.35452621
Denmark,DNK,"Population, total",SP.POP.TOTL,2000,5339616
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.724008995
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,30722.02518
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2000,1.64044E+11
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.59268293
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.903282032
Denmark,DNK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,12.61293906
Denmark,DNK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,13.70992929
Djibouti,DJI,"Population, total",SP.POP.TOTL,2000,747318
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,737.6121836
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2000,551230861.9
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,56.734
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Djibouti,DJI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
Djibouti,DJI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Dominica,DMA,"Population, total",SP.POP.TOTL,2000,68511
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,2.340219378
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4867.398963
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2000,333470370.4
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.715
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,0.856946805
Dominica,DMA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
Dominica,DMA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2000,8584190
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.651725503
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2831.458836
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2000,24305780629
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.365
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,7.724135662
Dominican Republic,DOM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,7.817555624
Dominican Republic,DOM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,7.532328974
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2000,2509431470
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.365103433
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1346.198726
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2000,3.37819E+12
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.21960983
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.899529803
Early-demographic dividend,EAR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,12.27541216
Early-demographic dividend,EAR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,12.41275442
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2000,2050149617
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.532502695
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4139.471267
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2000,8.48654E+12
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.70283232
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,1.591969175
East Asia & Pacific,EAS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
East Asia & Pacific,EAS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2000,1819011507
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,7.719480739
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,961.3014224
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2000,1.74862E+12
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.73570716
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.158518106
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2000,1795374943
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,7.71852126
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,972.8331739
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2000,1.7466E+12
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.86508266
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.158518106
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,
East Asia & Pacific (IDA & IBRD countries),TEA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,
Ecuador,ECU,"Population, total",SP.POP.TOTL,2000,12689206
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,1.091801647
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1382.234218
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2000,17539454727
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.09
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,96.09637569
Ecuador,ECU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,2.536168675
Ecuador,ECU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,12.82172778
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,2000,73083284
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,6.37000383
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1366.092744
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2000,99838543960
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.332
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.683805353
"Egypt, Arab Rep.",EGY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,7.028999366
"Egypt, Arab Rep.",EGY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,3.987350455
El Salvador,SLV,"Population, total",SP.POP.TOTL,2000,5943366
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,1.127906977
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1982.870935
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2000,11784927700
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.711
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.271287568
El Salvador,SLV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2000,15.3542334
El Salvador,SLV,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2000,13.14944385
